Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Pash Sunuwar,1,serve,Serve,Slice,86.764526,1,0,0,service_box,deuce,far,-2.229697,18.171671,out,deuce,near,0.254643,-0.700088,2.671045,down the T,In,false,19:18:57,
Pash Sunuwar,1,first_serve,Serve,Slice,65.747261,2,0,0,no_mans_land,deuce,far,-1.859604,19.149796,no_mans_land,deuce,near,0.244975,0.088906,2.611922,down the T,Out,false,19:19:03,
Opponent,2,return,Backhand,Topspin,36.723362,2,0,0,service_box,deuce,near,1.317456,5.721681,no_mans_land,deuce,far,-0.211258,24.281729,0.761102,inside out,In,false,19:19:04,
Pash Sunuwar,3,serve_plus_one,Forehand,Flat,57.112728,2,0,0,service_box,deuce,far,-0.392818,13.443756,no_mans_land,deuce,near,3.432085,0.083583,0.510857,cross court,In,false,19:19:07,
Opponent,4,return_plus_one,FH Volley,Flat,24.633358,2,0,0,no_mans_land,deuce,near,1.240702,2.935713,service_box,deuce,far,-0.392818,14.652544,1.506079,cross court,In,false,19:19:07,
Pash Sunuwar,5,in_play,Forehand,Flat,32.369194,2,0,0,service_box,ad,far,0.893184,15.198214,out,deuce,near,1.584095,-0.772071,1.136056,down the line,In,false,19:19:09,
Opponent,6,in_play,BH Volley,Flat,19.052607,2,0,0,service_box,deuce,near,1.591567,5.963419,service_box,ad,far,0.893184,16.407001,2.721117,down the line,In,false,19:19:11,
Pash Sunuwar,7,in_play,Forehand,Topspin,33.574528,2,0,0,service_box,ad,far,1.767053,16.752121,no_mans_land,deuce,near,2.406317,2.741341,0.695111,down the line,In,false,19:19:12,
Opponent,8,in_play,BH Volley,Flat,23.382744,2,0,0,out,ad,near,-3.467081,-0.900435,service_box,ad,far,1.767053,17.960909,1.852675,cross court,Out,false,19:19:13,
Pash Sunuwar,1,first_serve,Serve,Slice,64.700691,3,0,0,service_box,ad,far,2.180837,16.021946,out,ad,near,-0.785758,-0.686724,2.505882,out wide,In,false,19:19:36,
Opponent,2,return,Backhand,Flat,42.885979,3,0,0,no_mans_land,ad,near,-0.418553,3.396635,no_mans_land,ad,far,2.358867,23.924463,0.554536,cross court,In,false,19:19:37,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,42.913662,3,0,0,service_box,ad,far,1.683332,18.171671,out,ad,near,-1.208127,-1.644189,0.704661,inside out,In,false,19:19:39,
Opponent,4,return_plus_one,Backhand,Flat,41.228897,3,0,0,no_mans_land,deuce,near,0.194873,4.915044,no_mans_land,ad,far,2.444265,24.719006,0.878714,down the line,In,false,19:19:41,
Pash Sunuwar,5,in_play,Forehand,Topspin,41.414001,3,0,0,service_box,ad,far,0.124991,17.323122,out,ad,near,-0.75736,-1.162045,0.887968,inside out,In,false,19:19:42,
Opponent,6,in_play,Forehand,Topspin,45.416584,3,0,0,no_mans_land,deuce,near,2.904506,0.983616,no_mans_land,ad,far,0.557547,24.866243,1.251804,inside in,In,false,19:19:44,
Pash Sunuwar,7,in_play,Forehand,Flat,29.514198,3,0,0,service_box,deuce,far,-1.741588,15.089089,out,deuce,near,3.928355,-1.191271,1.173698,cross court,In,false,19:19:46,
Opponent,8,in_play,Forehand,Topspin,27.91284,3,0,0,service_box,deuce,far,-1.091848,12.850091,no_mans_land,deuce,far,-3.122591,22.38756,1.300105,cross court,Net,false,19:19:48,
Pash Sunuwar,1,first_serve,Serve,Slice,48.374218,4,0,0,service_box,ad,near,-0.668554,11.124686,out,deuce,near,0.201782,-0.832446,2.682247,down the T,Net,false,19:20:07,
Pash Sunuwar,1,second_serve,Serve,Slice,72.636253,5,0,0,no_mans_land,deuce,far,-1.643047,18.900663,no_mans_land,deuce,near,0.525545,-0.065977,2.707729,down the T,Out,false,19:20:19,
Opponent,2,return,Backhand,Topspin,34.566574,5,0,0,no_mans_land,deuce,near,1.156219,1.735456,no_mans_land,ad,far,0.271415,23.22752,0.738944,down the line,In,false,19:20:20,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,38.023594,5,0,0,no_mans_land,deuce,far,-1.592732,23.405195,out,deuce,near,1.802433,-2.104688,1.559752,cross court,In,false,19:20:23,
Pash Sunuwar,1,first_serve,Serve,Flat,75.184723,7,0,0,service_box,ad,far,1.333902,16.971855,no_mans_land,ad,near,-2.049845,-0.269443,2.456812,down the T,In,false,19:20:40,
Opponent,2,return,Forehand,Topspin,42.211319,7,0,0,service_box,deuce,near,0.920808,6.336593,out,ad,far,1.380253,25.107214,0.839818,inside in,In,false,19:20:41,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,41.064079,7,0,0,service_box,deuce,far,-2.323778,17.576376,no_mans_land,ad,near,-0.070188,1.002022,0.786715,inside in,In,false,19:20:43,
Opponent,4,return_plus_one,Forehand,Slice,59.638058,7,0,0,no_mans_land,ad,near,-0.994935,1.643435,out,deuce,far,-2.074459,25.252855,1.079285,down the line,In,false,19:20:45,
Pash Sunuwar,1,first_serve,Serve,Slice,82.095329,8,0,0,service_box,deuce,far,-2.433578,17.65218,no_mans_land,deuce,near,0.400227,-0.113809,2.649817,out wide,In,false,19:21:00,
Opponent,2,return,Forehand,Flat,38.469563,8,0,0,service_box,deuce_alley,far,-4.981704,18.247248,out,deuce_alley,far,-4.981704,25.216654,0.7355,cross court,Net,false,19:21:01,
Pash Sunuwar,1,first_serve,Serve,Flat,75.015625,10,0,0,service_box,ad,far,1.189756,15.903475,out,ad,near,-2.110667,-1.320232,2.322817,down the T,In,false,19:21:16,
Opponent,2,return,Forehand,Topspin,45.262688,10,0,0,no_mans_land,ad,near,-0.79451,4.781989,no_mans_land,ad,far,1.02398,24.297705,0.78927,inside out,In,false,19:21:17,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,39.827106,10,0,0,service_box,ad,far,0.460276,17.513418,out,ad,near,-0.893015,-1.110632,0.720527,inside out,In,false,19:21:18,
Opponent,4,return_plus_one,Forehand,Topspin,50.62365,10,0,0,no_mans_land,ad,near,-0.923012,0.574798,out,ad,far,1.070771,26.050322,1.056453,inside out,In,false,19:21:20,
Pash Sunuwar,5,in_play,Forehand,Topspin,42.110416,10,0,0,service_box,deuce,far,-2.514338,18.048294,out,ad,near,-0.787432,-1.832011,1.020829,inside in,In,false,19:21:21,
Opponent,6,in_play,Forehand,Flat,53.614815,10,0,0,service_box,ad,near,-1.610668,6.364822,no_mans_land,deuce,far,-2.277024,23.682493,0.828609,down the line,In,false,19:21:23,
Pash Sunuwar,7,in_play,Backhand,Flat,25.959311,10,0,0,service_box,ad,far,0.654247,12.043507,no_mans_land,ad,near,-1.092086,0.864592,0.313017,cross court,In,false,19:21:24,
Pash Sunuwar,1,first_serve,Serve,Slice,69.585365,11,0,0,no_mans_land,deuce,far,-0.933541,18.954517,no_mans_land,deuce,near,0.258544,-0.309957,2.496216,down the T,Out,false,19:21:46,
Pash Sunuwar,1,first_serve,Serve,Slice,69.434669,13,0,0,service_box,ad,far,1.339055,17.57386,no_mans_land,ad,near,-1.422234,-0.457983,2.465463,down the T,In,false,19:22:09,
Opponent,2,return,Forehand,Topspin,43.973038,13,0,0,no_mans_land,ad,near,-0.311659,0.12865,no_mans_land,ad,far,1.2486,24.797762,1.096417,inside out,In,false,19:22:10,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,32.270927,13,0,0,service_box,deuce,far,-0.766997,17.982849,no_mans_land,ad,near,-0.311659,-0.396597,0.241447,inside in,In,false,19:22:12,
Opponent,4,return_plus_one,Forehand,Topspin,54.524387,13,0,0,no_mans_land,ad,near,-2.080041,1.531562,no_mans_land,ad,far,0.009237,21.423159,1.032897,inside out,In,false,19:22:14,
Pash Sunuwar,5,in_play,Backhand,Topspin,45.776157,13,0,0,service_box,ad,far,0.432015,14.252318,out,ad,near,-1.863548,-2.013087,0.845007,cross court,In,false,19:22:15,
Opponent,6,in_play,BH Volley,Flat,17.320551,13,0,0,no_mans_land,deuce,near,0.964375,0.247294,service_box,ad,far,0.432015,15.461106,1.166056,down the line,In,false,19:22:16,
Opponent,1,first_serve,Serve,Flat,67.100716,14,0,0,out,deuce,far,-1.432814,25.475285,out,deuce,far,-1.825378,22.858768,2.402176,out wide,Net,false,19:22:54,
Pash Sunuwar,1,first_serve,Serve,Slice,15.224091,15,0,0,no_mans_land,ad,net,0.050731,3.734468,no_mans_land,deuce,near,0.478745,-0.208449,2.677548,down the T,Out,false,19:24:31,
Pash Sunuwar,1,first_serve,Serve,Slice,56.62318,16,0,0,service_box,deuce,near,1.03744,10.943254,no_mans_land,deuce,near,0.446727,-0.055415,2.502276,down the T,Net,false,19:24:40,
Pash Sunuwar,1,second_serve,Serve,Slice,46.593849,17,0,0,service_box,deuce,far,-1.767288,14.984329,no_mans_land,deuce,near,0.2829,0.310554,2.702555,down the T,In,false,19:24:49,
Opponent,2,return,Forehand,Topspin,55.716267,17,0,0,no_mans_land,ad,near,-1.895336,1.134073,out,deuce,far,-3.733391,25.021049,0.737004,down the line,In,false,19:24:50,
Pash Sunuwar,3,serve_plus_one,Backhand,Flat,29.281111,17,0,0,service_box,ad,far,3.904906,13.616162,out,ad,near,-2.157864,-1.588542,0.592124,cross court,In,false,19:24:51,
Pash Sunuwar,1,first_serve,Serve,Slice,49.770527,20,0,0,no_mans_land,ad,far,1.483057,18.473482,no_mans_land,ad,near,-1.250601,-0.028732,2.448344,down the T,Out,false,19:25:17,
Opponent,2,return,Forehand,Topspin,44.153847,20,0,0,service_box,ad,far,1.808624,17.446228,no_mans_land,ad,far,2.630487,23.213066,1.125238,inside out,Net,false,19:25:18,
Pash Sunuwar,1,second_serve,Serve,Slice,55.547348,21,0,0,service_box,ad,far,1.711148,16.938375,out,ad,near,-1.910133,-1.26379,2.357636,down the T,In,false,19:25:24,
Opponent,2,return,Backhand,Topspin,60.891914,21,0,0,service_box,deuce,near,0.166844,6.543199,no_mans_land,ad,far,2.57009,21.19298,0.861478,down the line,In,false,19:25:25,
Pash Sunuwar,3,serve_plus_one,Forehand,Slice,28.274775,21,0,0,service_box,deuce,far,-1.645006,17.313049,no_mans_land,ad,near,-0.958977,1.926358,0.767628,inside in,In,false,19:25:27,
Opponent,4,return_plus_one,Forehand,Slice,46.331631,21,0,0,no_mans_land,deuce,near,0.025657,3.752468,no_mans_land,deuce,far,-1.664825,22.55649,1.14333,cross court,In,false,19:25:29,
Pash Sunuwar,5,in_play,Forehand,Flat,44.287781,21,0,0,service_box,ad,far,2.836768,16.094069,out,deuce,near,0.063199,-0.699495,1.084627,down the line,In,false,19:25:30,
Opponent,6,in_play,Backhand,Topspin,38.167374,21,0,0,service_box,deuce,near,0.877115,7.497769,service_box,ad,far,1.617216,18.41836,1.746397,down the line,In,false,19:25:32,
Pash Sunuwar,7,in_play,Forehand,Flat,32.885937,21,0,0,service_box,ad,near,-0.912281,6.01288,service_box,ad,near,-0.014094,5.148284,1.084864,inside out,Net,false,19:25:33,
Pash Sunuwar,1,first_serve,Serve,Slice,66.679092,22,0,0,service_box,deuce,far,-1.820073,15.756639,no_mans_land,deuce,near,0.613802,0.436628,2.748048,down the T,In,false,19:25:55,
Opponent,2,return,Forehand,Slice,42.876259,22,0,0,no_mans_land,deuce,near,0.243643,4.932133,out,deuce,far,-3.88695,25.312542,0.863898,cross court,In,false,19:25:56,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,54.94735,22,0,0,out,ad,far,1.799114,24.529451,out,deuce,near,0.675114,-0.621116,1.27429,down the line,Out,false,19:25:58,
Opponent,4,return_plus_one,Backhand,Topspin,41.568497,22,0,0,no_mans_land,deuce,near,0.693324,3.321169,out,ad,far,1.66275,25.940432,0.653008,down the line,In,false,19:25:59,
Pash Sunuwar,5,in_play,Forehand,Topspin,47.297096,22,0,0,service_box,ad,near,-0.54648,10.551298,out,deuce,near,0.227628,-0.713129,1.129222,down the line,Net,false,19:26:01,
Pash Sunuwar,1,first_serve,Serve,Slice,75.211624,23,0,0,no_mans_land,ad,far,2.658789,19.126493,no_mans_land,ad,near,-1.154081,-0.302183,2.387826,out wide,Out,false,19:26:13,
Opponent,2,return,Backhand,Topspin,50.525494,23,0,0,no_mans_land,deuce,near,0.76463,4.156759,no_mans_land,ad_alley,far,4.487535,24.090384,1.001097,down the line,In,false,19:26:15,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,36.375496,23,0,0,service_box,ad,near,-1.577343,11.362375,no_mans_land,ad,near,-0.282776,-0.108885,0.934866,inside out,Net,false,19:26:16,
Opponent,1,first_serve,Serve,Flat,72.382866,24,0,0,service_box,deuce,near,1.533527,6.1874,no_mans_land,deuce,far,-1.647831,22.984715,2.800729,down the T,In,false,19:26:43,
Pash Sunuwar,2,return,Forehand,Topspin,47.355934,24,0,0,service_box,ad,far,3.978391,15.781184,out,deuce,near,3.978391,-1.838629,1.117786,down the line,In,false,19:26:44,
Opponent,1,first_serve,Serve,Flat,74.258606,26,0,0,service_box,ad,near,-1.505265,5.963619,no_mans_land,ad,far,0.720399,24.502832,2.577872,down the T,In,false,19:27:00,
Pash Sunuwar,2,return,Forehand,Topspin,38.406109,26,0,0,service_box,deuce,far,-1.024252,17.261936,out,ad,near,-2.141788,-1.640628,1.024099,inside in,In,false,19:27:01,
Opponent,3,serve_plus_one,Forehand,Flat,49.546871,26,0,0,no_mans_land,deuce,near,1.251287,3.279753,no_mans_land,deuce,far,-0.670163,21.271057,0.763686,cross court,In,false,19:27:04,
Pash Sunuwar,4,return_plus_one,Forehand,Topspin,39.392723,26,0,0,service_box,deuce,near,1.06082,10.682314,out,deuce,near,1.214165,-0.96732,0.742015,cross court,Net,false,19:27:05,
Opponent,1,first_serve,Serve,Flat,54.001072,27,0,0,service_box,ad,far,1.37039,14.454188,no_mans_land,deuce,far,-1.996838,23.366552,2.54737,out wide,Net,false,19:27:22,
Opponent,1,first_serve,Serve,Flat,47.39706,28,0,0,service_box,ad,far,1.516875,17.842646,out,deuce,far,-2.002936,24.987463,2.647813,out wide,Net,false,19:27:35,
Pash Sunuwar,0,none,Forehand,Flat,32.003231,30,0,0,no_mans_land,ad_alley,near,-4.524024,4.797387,no_mans_land,ad,near,-1.735907,-0.41211,1.185791,inside in,Net,false,19:27:56,
Opponent,1,first_serve,Serve,Slice,67.707367,33,0,0,service_box,ad,far,1.511088,18.014088,no_mans_land,deuce,far,-0.943894,24.080956,2.607368,out wide,Net,false,19:28:18,
Opponent,1,second_serve,Serve,Flat,43.898026,34,0,0,service_box,deuce,near,1.690762,6.71902,no_mans_land,deuce,far,-1.446188,22.581892,2.817911,down the T,In,false,19:28:24,
Pash Sunuwar,2,return,Forehand,Flat,35.815155,34,0,0,no_mans_land,deuce,far,-0.40725,21.407488,no_mans_land,deuce,near,3.026416,0.464061,1.031103,cross court,In,false,19:28:25,
Opponent,3,serve_plus_one,Forehand,Topspin,38.124958,34,0,0,no_mans_land,deuce,near,0.378372,2.480804,no_mans_land,deuce,far,-0.229212,24.045279,0.589017,cross court,In,false,19:28:27,
Pash Sunuwar,4,return_plus_one,Forehand,Flat,38.516953,34,0,0,service_box,ad,far,0.595374,17.932035,out,deuce,near,0.595374,-1.651719,1.451944,down the line,In,false,19:28:29,
Opponent,5,in_play,Backhand,Slice,35.884388,34,0,0,no_mans_land,ad,near,-0.774475,2.457731,no_mans_land,ad,far,1.709943,22.939714,1.482474,cross court,In,false,19:28:31,
Pash Sunuwar,6,in_play,Forehand,Flat,51.860577,34,0,0,service_box,deuce,far,-0.408889,18.164394,out,ad,near,-1.148758,-1.912197,1.027486,inside in,In,false,19:28:32,
Opponent,7,in_play,Forehand,Topspin,45.212147,34,0,0,no_mans_land,ad,near,-3.042035,0.030331,out,deuce,far,-0.5231,25.911417,0.696044,down the line,In,false,19:28:34,
Opponent,1,first_serve,Serve,Flat,59.586273,36,0,0,service_box,ad,near,-1.267216,6.482023,no_mans_land,ad,far,0.729228,23.089556,2.659584,down the T,In,false,19:28:52,
Pash Sunuwar,2,return,Forehand,Topspin,30.532499,36,0,0,service_box,deuce_alley,far,-4.152829,17.019295,out,ad,near,-1.795608,-0.837726,1.230005,inside in,Out,false,19:28:53,
Opponent,1,first_serve,Serve,Flat,64.762947,38,0,0,no_mans_land,deuce,near,1.903649,5.448385,no_mans_land,deuce,far,-1.089673,23.403942,2.432038,down the T,Out,false,19:29:29,
Pash Sunuwar,2,return,Forehand,Flat,33.261917,38,0,0,service_box,ad,far,2.620816,15.376663,out,deuce,near,3.197693,-1.391389,1.129275,down the line,In,false,19:29:30,
Opponent,3,serve_plus_one,Backhand,Topspin,42.809143,38,0,0,no_mans_land,ad,near,-2.873251,1.500853,no_mans_land,ad,far,2.680835,20.977465,1.056925,cross court,In,false,19:29:32,
Pash Sunuwar,4,return_plus_one,Backhand,Topspin,38.279846,38,0,0,service_box,ad,near,-2.927619,11.702717,out,ad,near,-3.336196,-1.769266,0.718556,cross court,Net,false,19:29:34,
Opponent,1,first_serve,Serve,Slice,77.945282,40,0,0,service_box,ad,near,-0.487253,6.637273,out,ad,far,0.624214,25.040659,2.64029,down the T,In,false,19:29:53,
Pash Sunuwar,1,first_serve,Serve,Slice,49.578995,41,0,0,service_box,deuce,near,2.31527,8.451076,no_mans_land,deuce,far,-1.084007,23.439278,2.709058,out wide,In,false,19:30:58,
Opponent,2,return,Forehand,Topspin,43.567505,41,0,0,service_box,deuce,far,-1.251918,17.152088,out,deuce,near,2.31527,-1.05641,0.181426,cross court,In,false,19:30:59,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,49.003887,41,0,0,no_mans_land,ad,near,-1.608729,5.099508,out,deuce,far,-2.434087,25.780287,1.174173,down the line,In,false,19:31:00,
Opponent,4,return_plus_one,Backhand,Flat,70.415314,41,0,0,no_mans_land,ad,far,1.301656,18.633823,out,ad,near,-1.302369,-1.193894,0.475593,cross court,In,false,19:31:02,
Pash Sunuwar,5,in_play,Forehand,Topspin,40.220646,41,0,0,out,ad_alley,near,-4.216854,-1.384318,out,ad,far,1.436565,25.960535,0.53086,inside in,Out,false,19:31:04,
Pash Sunuwar,1,first_serve,Serve,Slice,53.600475,43,0,0,no_mans_land,ad,near,-1.255627,4.781971,no_mans_land,ad,far,1.045563,23.641035,2.699591,down the T,Out,false,19:31:20,
Opponent,2,return,Forehand,Flat,45.490112,43,0,0,out,ad,far,1.621088,25.578909,out,ad,near,-1.441551,-2.137932,1.073008,inside out,Out,false,19:31:22,
Pash Sunuwar,1,second_serve,Serve,Slice,50.203793,44,0,0,service_box,ad,near,-2.191029,5.916289,no_mans_land,ad,far,0.526805,23.483191,2.447527,down the T,In,false,19:31:30,
Opponent,2,return,Forehand,Topspin,45.808838,44,0,0,no_mans_land,ad,far,1.042713,19.616177,out,ad,near,-4.04433,-1.976466,0.963629,inside out,In,false,19:31:32,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,34.775616,44,0,0,no_mans_land,ad,near,-1.532962,5.403378,no_mans_land,ad,far,1.400425,23.904543,1.435462,inside out,In,false,19:31:33,
Opponent,4,return_plus_one,Backhand,Slice,35.999386,44,0,0,no_mans_land,deuce,far,-2.664877,20.834072,out,ad,near,-3.056389,-1.011386,0.73,down the line,In,false,19:31:35,
Pash Sunuwar,5,in_play,Forehand,Flat,32.24921,44,0,0,service_box,deuce,near,2.951031,5.496434,out,deuce,far,-2.626002,24.993872,0.963619,cross court,In,false,19:31:37,
Opponent,6,in_play,Forehand,Topspin,41.007351,44,0,0,no_mans_land,deuce,far,-1.826768,21.168718,out,deuce,near,2.935396,-0.826453,0.724619,cross court,In,false,19:31:40,
Pash Sunuwar,1,first_serve,Serve,Slice,59.847145,45,0,0,no_mans_land,deuce_alley,near,5.184077,2.034263,no_mans_land,deuce,far,-1.212417,24.127058,2.816358,out wide,Out,false,19:31:54,
Pash Sunuwar,1,second_serve,Serve,Slice,39.776375,46,0,0,service_box,deuce,near,1.658692,6.720218,no_mans_land,deuce,far,-0.694436,23.97578,2.568288,down the T,In,false,19:32:01,
Opponent,2,return,Forehand,Flat,36.689045,46,0,0,service_box,ad,near,-0.455537,11.134789,no_mans_land,deuce,near,3.159003,-0.423162,0.85092,down the line,Net,false,19:32:03,
Pash Sunuwar,1,first_serve,Serve,Slice,42.223186,48,0,0,service_box,ad,near,-2.751647,6.740379,no_mans_land,ad,far,0.523404,23.754496,2.437681,out wide,In,false,19:32:28,
Opponent,2,return,Backhand,Topspin,37.901688,48,0,0,service_box,deuce,far,-0.589214,18.137447,out,ad_alley,near,-4.179276,-2.183574,1.087629,down the line,In,false,19:32:30,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,49.704159,48,0,0,no_mans_land,ad,near,-0.236455,4.681816,no_mans_land,ad,far,0.251383,24.964025,1.035177,inside out,In,false,19:32:32,
Opponent,4,return_plus_one,Forehand,Flat,41.9963,48,0,0,no_mans_land,deuce,far,-0.783556,23.065353,out,ad,near,-0.28134,-1.386714,1.098922,inside in,In,false,19:32:33,
Pash Sunuwar,5,in_play,Forehand,Flat,41.883518,48,0,0,no_mans_land,deuce,near,0.689555,3.59302,out,deuce,far,-0.611405,26.181448,1.688743,cross court,In,false,19:32:35,
Opponent,6,in_play,Forehand,Slice,36.613186,48,0,0,service_box,deuce,far,-0.088484,18.048281,no_mans_land,deuce,near,0.749681,0.041503,1.344264,cross court,In,false,19:32:37,
Pash Sunuwar,7,in_play,Forehand,Slice,33.241444,48,0,0,no_mans_land,deuce,near,3.195499,2.012075,no_mans_land,deuce,far,-0.517619,21.484419,0.903801,cross court,In,false,19:32:39,
Opponent,8,in_play,Forehand,Flat,46.394676,48,0,0,service_box,ad,far,1.177927,15.919889,no_mans_land,deuce,near,3.738887,0.626668,0.831059,down the line,In,false,19:32:41,
Pash Sunuwar,9,in_play,BH Volley,Flat,23.382744,48,0,0,out,ad_alley,near,-4.601123,-0.390672,service_box,ad,far,1.177927,17.128677,0.67188,down the line,Out,false,19:32:42,
Pash Sunuwar,1,first_serve,Serve,Flat,54.583282,50,0,0,no_mans_land,deuce_alley,near,4.695184,1.029855,no_mans_land,deuce,far,-1.499416,24.316589,2.6541,out wide,Out,false,19:33:02,
Pash Sunuwar,1,second_serve,Serve,Slice,42.253407,51,0,0,service_box,deuce,near,1.341217,6.259224,no_mans_land,deuce,far,-1.623123,22.749777,2.583611,down the T,In,false,19:33:09,
Opponent,2,return,Forehand,Topspin,44.854862,51,0,0,no_mans_land,deuce,far,-0.029954,18.463207,no_mans_land,deuce,near,2.998547,0.29078,0.878845,cross court,In,false,19:33:10,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,48.919914,51,0,0,service_box,deuce,near,0.620601,6.465293,no_mans_land,deuce,far,-1.050876,24.292273,1.111688,cross court,In,false,19:33:12,
Opponent,4,return_plus_one,Forehand,Topspin,40.431488,51,0,0,service_box,ad,far,0.521147,16.823866,out,deuce,near,1.103944,-1.115338,0.602694,down the line,In,false,19:33:14,
Pash Sunuwar,5,in_play,Forehand,Topspin,47.018475,51,0,0,service_box,deuce,near,0.657151,6.58885,out,ad,far,0.205905,25.701786,0.84,inside in,In,false,19:33:15,
Opponent,6,in_play,Forehand,Topspin,44.503445,51,0,0,service_box,deuce,far,-2.50968,18.137447,out,deuce,near,0.788732,-0.987425,0.704982,cross court,In,false,19:33:17,
Pash Sunuwar,7,in_play,Forehand,Flat,49.789093,51,0,0,no_mans_land,deuce,near,1.548434,3.419744,no_mans_land,deuce,far,-2.03599,24.842522,1.085579,cross court,In,false,19:33:19,
Opponent,8,in_play,Forehand,Flat,38.892956,51,0,0,no_mans_land,ad,far,1.6985,21.297112,out,deuce,near,2.545055,-0.580468,1.048778,down the line,In,false,19:33:20,
Pash Sunuwar,9,in_play,Backhand,Flat,40.15707,51,0,0,service_box,deuce,near,0.413105,6.908273,out,ad,far,1.250895,26.869059,1.25102,down the line,In,false,19:33:22,
Opponent,10,in_play,Forehand,Topspin,53.291843,51,0,0,out,ad_alley,far,4.969644,24.420881,out,deuce,near,0.053641,-0.840123,0.804518,down the line,Out,false,19:33:24,
Pash Sunuwar,1,first_serve,Serve,Flat,55.476677,53,0,0,service_box,ad,near,-3.059844,7.054602,no_mans_land,ad,far,1.320638,22.856302,2.537918,out wide,In,false,19:33:44,
Opponent,2,return,Backhand,Slice,36.697987,53,0,0,no_mans_land,ad,far,1.101398,19.81786,out,ad_alley,near,-4.885293,-2.003442,0.767997,down the line,In,false,19:33:45,
Opponent,1,first_serve,Serve,Slice,58.499428,56,0,0,service_box,deuce,far,-0.177046,17.616249,no_mans_land,deuce,near,0.461503,-0.23986,2.549681,down the T,In,false,19:34:07,
Pash Sunuwar,2,return,Backhand,Topspin,41.502083,56,0,0,no_mans_land,ad,near,-2.836298,2.192558,out,deuce,far,-0.0132,25.003626,1.060009,inside in,In,false,19:34:08,
Opponent,1,first_serve,Serve,Slice,61.031815,57,0,0,no_mans_land,deuce,far,-1.341234,18.657204,no_mans_land,deuce,near,0.51821,0.087512,2.582796,down the T,Out,false,19:34:15,
Pash Sunuwar,2,return,Forehand,Topspin,36.431656,57,0,0,no_mans_land,deuce,far,-1.57325,22.864304,no_mans_land,deuce,far,-3.116321,24.661762,0.773319,cross court,Net,false,19:34:17,
Opponent,1,second_serve,Serve,Slice,52.230232,58,0,0,service_box,ad,near,-1.479728,6.282881,no_mans_land,deuce,near,0.061917,-0.430408,2.667822,out wide,Net,false,19:34:22,
Opponent,1,first_serve,Serve,Flat,70.634415,60,0,0,service_box,ad,far,2.917863,16.446686,no_mans_land,ad,near,-1.01723,-0.104194,2.322142,out wide,In,false,19:34:37,
Pash Sunuwar,2,return,Backhand,Topspin,38.48304,60,0,0,service_box,deuce_alley,near,4.683673,8.451076,no_mans_land,ad_alley,far,4.2129,24.956667,0.885905,down the line,Out,false,19:34:38,
Opponent,1,first_serve,Serve,Slice,71.41478,61,0,0,service_box,deuce,far,-3.312835,18.288,no_mans_land,deuce,near,0.600431,-0.072388,2.602112,out wide,In,false,19:34:50,
Pash Sunuwar,2,return,Forehand,Topspin,43.033909,61,0,0,service_box,deuce,near,1.634852,5.506569,out,deuce_alley,far,-5.161952,25.565073,0.919906,down the line,In,false,19:34:52,
Opponent,3,serve_plus_one,Forehand,Topspin,43.569057,61,0,0,no_mans_land,deuce,far,-1.78888,22.065243,no_mans_land,deuce,near,2.948989,1.548591,1.208832,cross court,In,false,19:34:54,
Pash Sunuwar,4,return_plus_one,Forehand,Flat,37.861595,61,0,0,no_mans_land,ad,near,-3.350942,5.361407,out,deuce,far,-3.591872,26.292967,1.043305,down the line,In,false,19:34:55,
Opponent,5,in_play,Backhand,Slice,33.596603,61,0,0,service_box,ad,far,1.224557,17.241257,out,ad_alley,near,-4.468112,-1.176257,1.053482,down the line,In,false,19:34:57,
Pash Sunuwar,6,in_play,Backhand,Slice,31.688398,61,0,0,no_mans_land,deuce,near,0.281652,4.27032,no_mans_land,ad,far,1.57903,23.058399,0.674443,down the line,In,false,19:35:00,
Opponent,7,in_play,Forehand,Topspin,46.10088,61,0,0,service_box,ad,far,0.99786,18.193853,no_mans_land,deuce,near,0.19093,2.342951,1.229999,down the line,In,false,19:35:02,
Pash Sunuwar,8,in_play,Backhand,Flat,34.110779,61,0,0,service_box,ad,near,-0.782858,8.522678,no_mans_land,ad,far,1.013431,24.42186,0.522714,cross court,In,false,19:35:03,
Opponent,9,in_play,BH Volley,Flat,23.382744,61,0,0,no_mans_land,deuce,far,-0.194873,18.290474,service_box,ad,near,-0.782858,7.997431,1.852268,down the line,In,false,19:35:04,
